Frame, Start, Duration, Pressure1, Pressure2
928, 29.66835, 20.06200, 3.99e+0, 4.004e+0
929, 30.00663, 20.06200, 4.00e+0, 4.013e+0
930, 30.34492, 20.06200, 3.99e+0, 4.007e+0
931, 30.68345, 20.06200, 3.99e+0, 4.007e+0
932, 31.02200, 20.06200, 4.00e+0, 4.010e+0
933, 31.36028, 20.06200, 4.00e+0, 4.014e+0
934, 31.69857, 20.06200, 4.01e+0, 4.012e+0
935, 32.03840, 20.06200, 4.00e+0, 4.005e+0
936, 32.37668, 20.06200, 3.99e+0, 4.007e+0
937, 32.71497, 20.04600, 4.00e+0, 4.011e+0
938, 33.05325, 20.04600, 4.00e+0, 4.008e+0
939, 33.39127, 20.06200, 4.00e+0, 4.010e+0
940, 33.72955, 20.06200, 4.00e+0, 4.008e+0
941, 34.06783, 20.06200, 3.99e+0, 4.009e+0
942, 34.40612, 20.06200, 4.00e+0, 4.013e+0
943, 34.74440, 20.06200, 4.00e+0, 4.014e+0
944, 35.08320, 20.04600, 4.00e+0, 4.010e+0
945, 35.42122, 20.06200, 3.98e+0, 4.010e+0
946, 35.75950, 20.06200, 4.00e+0, 4.008e+0
947, 36.09778, 20.06200, 3.99e+0, 4.007e+0
948, 36.43607, 20.06200, 3.99e+0, 4.007e+0
949, 36.77435, 20.06200, 4.00e+0, 4.004e+0
950, 37.11262, 20.06200, 4.00e+0, 4.005e+0
951, 37.45143, 20.04600, 3.99e+0, 4.009e+0
952, 37.78945, 20.06200, 4.00e+0, 4.005e+0
953, 38.12825, 20.06200, 4.00e+0, 4.009e+0
954, 38.46653, 20.06200, 4.00e+0, 4.013e+0
955, 38.80482, 20.04600, 4.00e+0, 4.011e+0
956, 39.14283, 20.06200, 4.00e+0, 4.006e+0
957, 39.48112, 20.06200, 3.99e+0, 4.003e+0
958, 39.81940, 20.06200, 3.99e+0, 4.005e+0
959, 40.15793, 20.06200, 4.00e+0, 4.012e+0
960, 40.49622, 20.06200, 4.00e+0, 4.011e+0
961, 40.83502, 20.06200, 3.99e+0, 4.009e+0
962, 41.17330, 20.06200, 3.99e+0, 4.004e+0
963, 41.51185, 20.06200, 3.99e+0, 4.010e+0
964, 41.85012, 20.06200, 4.01e+0, 4.017e+0
965, 42.18840, 20.04600, 4.00e+0, 4.010e+0
966, 42.52643, 20.07800, 3.99e+0, 4.006e+0
967, 42.86497, 20.06200, 4.00e+0, 4.010e+0
968, 43.20325, 20.06200, 4.00e+0, 4.012e+0
969, 43.54127, 20.06200, 4.00e+0, 4.014e+0
970, 43.87955, 20.06200, 4.00e+0, 4.013e+0
971, 44.21810, 20.06200, 4.00e+0, 4.014e+0
972, 44.55637, 20.06200, 3.98e+0, 4.010e+0
973, 44.89465, 20.06200, 3.99e+0, 4.008e+0
974, 45.23293, 20.06200, 3.99e+0, 4.004e+0
975, 45.57148, 20.06200, 4.00e+0, 4.010e+0
976, 45.90977, 20.06200, 4.00e+0, 4.010e+0
977, 46.24857, 20.06200, 4.01e+0, 4.010e+0
978, 46.58658, 20.06200, 4.00e+0, 4.010e+0
979, 46.92512, 20.06200, 4.00e+0, 4.013e+0
980, 47.26340, 20.06200, 3.99e+0, 4.011e+0
981, 47.60195, 20.06200, 4.00e+0, 4.011e+0
982, 47.94023, 20.06200, 3.99e+0, 4.012e+0
983, 48.27852, 20.06200, 4.00e+0, 4.005e+0
984, 48.61678, 20.06200, 3.99e+0, 4.008e+0
985, 48.95507, 20.06200, 4.00e+0, 4.009e+0
986, 49.29335, 20.06200, 3.99e+0, 4.008e+0
987, 49.63163, 20.04600, 4.00e+0, 4.008e+0
988, 49.96965, 20.06200, 3.99e+0, 4.009e+0
989, 50.30793, 20.06200, 4.00e+0, 4.009e+0
990, 50.64622, 20.06200, 3.99e+0, 4.007e+0
991, 50.98502, 20.06200, 4.00e+0, 4.014e+0
992, 51.32330, 20.06200, 4.00e+0, 4.010e+0
993, 51.66132, 20.06200, 3.99e+0, 4.012e+0
994, 51.99960, 20.06200, 3.99e+0, 4.007e+0
995, 52.33815, 20.06200, 4.00e+0, 4.012e+0
996, 52.67643, 20.06200, 4.00e+0, 4.011e+0
997, 53.01470, 20.04600, 4.00e+0, 4.013e+0
998, 53.35273, 20.06200, 4.00e+0, 4.009e+0
999, 53.69102, 20.06200, 4.00e+0, 4.008e+0
1000, 54.02928, 20.06200, 4.01e+0, 4.013e+0
1001, 54.36757, 20.06200, 4.00e+0, 4.009e+0
1002, 54.70585, 20.04600, 4.00e+0, 4.014e+0
1003, 55.04387, 20.06200, 4.01e+0, 4.016e+0
1004, 55.38215, 20.06200, 4.00e+0, 4.013e+0
1005, 55.72043, 20.06200, 4.00e+0, 4.013e+0
1006, 56.05872, 20.06200, 4.00e+0, 4.011e+0
1007, 56.39700, 20.06200, 4.00e+0, 4.012e+0
1008, 56.73502, 20.06200, 4.00e+0, 4.013e+0
1009, 57.07330, 20.06200, 4.00e+0, 4.013e+0
1010, 57.41210, 20.04600, 4.00e+0, 4.012e+0
1011, 57.75117, 20.06200, 4.00e+0, 4.013e+0
1012, 58.08945, 20.06200, 3.99e+0, 4.008e+0
1013, 58.42747, 20.06200, 3.99e+0, 4.012e+0
1014, 58.76575, 20.06200, 4.00e+0, 4.009e+0
1015, 59.10428, 20.06200, 3.97e+0, 4.008e+0
1016, 59.44257, 20.06200, 4.00e+0, 4.013e+0
1017, 59.78085, 20.06200, 4.00e+0, 4.011e+0
1018, 0.11940, 20.06200, 3.98e+0, 4.011e+0
1019, 0.45793, 20.04600, 3.99e+0, 4.012e+0
1020, 0.79622, 20.06200, 4.00e+0, 4.012e+0
1021, 1.13450, 20.06200, 4.00e+0, 4.012e+0
1022, 1.47278, 20.06200, 4.00e+0, 4.010e+0
1023, 1.81132, 20.04600, 4.00e+0, 4.010e+0
1024, 2.14935, 20.06200, 4.00e+0, 4.011e+0
1025, 2.48762, 20.06200, 3.99e+0, 4.011e+0
1026, 2.82590, 20.06200, 4.00e+0, 4.011e+0
1027, 3.16445, 20.06200, 4.00e+0, 4.010e+0
1028, 3.50273, 20.06200, 3.99e+0, 4.014e+0
1029, 3.84102, 20.04600, 3.99e+0, 4.009e+0
1030, 4.17955, 20.06200, 4.00e+0, 4.009e+0
1031, 4.51783, 20.06200, 3.99e+0, 4.006e+0
1032, 4.85612, 20.04600, 3.99e+0, 4.004e+0
1033, 5.19440, 20.04600, 4.00e+0, 4.014e+0
1034, 5.53242, 20.06200, 4.00e+0, 4.011e+0
1035, 5.87070, 20.06200, 4.00e+0, 4.009e+0
1036, 6.20923, 20.06200, 3.99e+0, 4.006e+0
1037, 6.54752, 20.06200, 4.00e+0, 4.011e+0
1038, 6.88580, 20.04600, 3.99e+0, 4.009e+0
1039, 7.22408, 20.06200, 4.00e+0, 4.008e+0
1040, 7.56262, 20.06200, 4.00e+0, 4.010e+0
1041, 7.90090, 20.06200, 4.00e+0, 4.012e+0
1042, 8.23918, 20.06200, 3.99e+0, 4.008e+0
1043, 8.57747, 20.06200, 4.00e+0, 4.012e+0
1044, 8.91575, 20.06200, 4.00e+0, 4.010e+0
1045, 9.25403, 20.06200, 4.00e+0, 4.011e+0
1046, 9.59232, 20.06200, 4.01e+0, 4.015e+0
1047, 9.93060, 20.04600, 3.99e+0, 4.010e+0
1048, 10.26862, 20.06200, 4.00e+0, 4.008e+0
1049, 10.60690, 20.06200, 4.00e+0, 4.007e+0
1050, 10.94570, 20.06200, 4.00e+0, 4.012e+0
1051, 11.28398, 20.06200, 4.00e+0, 4.015e+0
1052, 11.62227, 20.04600, 4.01e+0, 4.015e+0
1053, 11.96028, 20.06200, 4.00e+0, 4.009e+0
1054, 12.29857, 20.06200, 4.00e+0, 4.011e+0
1055, 12.63710, 20.06200, 4.00e+0, 4.012e+0
1056, 12.97538, 20.06200, 4.00e+0, 4.014e+0
1057, 13.31367, 20.06200, 4.00e+0, 4.014e+0
1058, 13.65195, 20.04600, 4.00e+0, 4.012e+0
1059, 13.99048, 20.06200, 4.00e+0, 4.013e+0
1060, 14.32903, 20.06200, 4.00e+0, 4.011e+0
1061, 14.66732, 20.06200, 4.00e+0, 4.012e+0
1062, 15.00560, 20.06200, 3.99e+0, 4.006e+0
1063, 15.34387, 20.06200, 4.00e+0, 4.011e+0
1064, 15.68215, 20.06200, 3.99e+0, 4.008e+0
1065, 16.02043, 20.06200, 4.00e+0, 4.009e+0
1066, 16.35872, 20.06200, 4.00e+0, 4.005e+0
1067, 16.69700, 20.06200, 3.99e+0, 4.007e+0
1068, 17.03528, 20.06200, 3.99e+0, 4.002e+0
1069, 17.37357, 20.06200, 4.00e+0, 4.008e+0
1070, 17.71210, 20.06200, 3.99e+0, 4.009e+0
1071, 18.05065, 20.06200, 4.00e+0, 4.009e+0
1072, 18.38867, 20.06200, 4.01e+0, 4.014e+0
1073, 18.72695, 20.06200, 4.00e+0, 4.011e+0
1074, 19.06523, 20.06200, 4.00e+0, 4.015e+0
1075, 19.40352, 20.06200, 4.00e+0, 4.012e+0
1076, 19.74178, 20.06200, 4.01e+0, 4.014e+0
1077, 20.08007, 20.06200, 4.01e+0, 4.010e+0
1078, 20.41835, 20.06200, 4.00e+0, 4.014e+0
1079, 20.75663, 20.04600, 4.00e+0, 4.014e+0
1080, 21.09518, 20.06200, 4.00e+0, 4.013e+0
1081, 21.43345, 20.06200, 4.00e+0, 4.012e+0
1082, 21.77173, 20.06200, 4.00e+0, 4.011e+0
1083, 22.11002, 20.06200, 4.00e+0, 4.010e+0
1084, 22.44803, 20.06200, 4.00e+0, 4.008e+0
1085, 22.78632, 20.06200, 4.00e+0, 4.006e+0
1086, 23.12460, 20.06200, 4.00e+0, 4.012e+0
1087, 23.46315, 20.06200, 4.00e+0, 4.011e+0
1088, 23.80143, 20.06200, 3.99e+0, 4.007e+0
1089, 24.13970, 20.06200, 4.00e+0, 4.014e+0
1090, 24.47825, 20.06200, 4.00e+0, 4.011e+0
1091, 24.81705, 20.04600, 3.98e+0, 4.012e+0
1092, 25.15533, 20.04600, 3.99e+0, 4.011e+0
1093, 25.49335, 20.06200, 4.00e+0, 4.011e+0
1094, 25.83163, 20.06200, 4.00e+0, 4.009e+0
1095, 26.16992, 20.06200, 4.00e+0, 4.010e+0
1096, 26.50820, 20.06200, 3.99e+0, 4.013e+0
1097, 26.84648, 20.06200, 4.00e+0, 4.012e+0
1098, 27.18450, 20.06200, 4.00e+0, 4.012e+0
1099, 27.52278, 20.06200, 4.01e+0, 4.014e+0
1100, 27.86107, 20.06200, 3.99e+0, 4.012e+0
1101, 28.19960, 20.06200, 3.99e+0, 4.007e+0
1102, 28.53788, 20.06200, 3.99e+0, 4.008e+0
1103, 28.87617, 20.06200, 4.00e+0, 4.009e+0
1104, 29.21445, 20.06200, 4.01e+0, 4.011e+0
1105, 29.55298, 20.06200, 4.00e+0, 4.010e+0
1106, 29.89127, 20.06200, 4.00e+0, 4.014e+0
1107, 30.22955, 20.06200, 4.00e+0, 4.010e+0
1108, 30.56783, 20.06200, 4.01e+0, 4.014e+0
1109, 30.90612, 20.06200, 4.00e+0, 4.009e+0
1110, 31.24413, 20.06200, 3.99e+0, 4.009e+0
1111, 31.58268, 20.06200, 4.00e+0, 4.010e+0
1112, 31.92095, 20.06200, 4.00e+0, 4.008e+0
1113, 32.25923, 20.06200, 3.99e+0, 4.005e+0
1114, 32.59752, 20.06200, 3.99e+0, 4.011e+0
1115, 32.93580, 20.06200, 4.00e+0, 4.011e+0
1116, 33.27408, 20.04600, 4.01e+0, 4.014e+0
1117, 33.61210, 20.06200, 4.00e+0, 4.011e+0
1118, 33.95038, 20.06200, 3.99e+0, 4.010e+0
1119, 34.28918, 20.06200, 4.00e+0, 4.011e+0
1120, 34.62720, 20.06200, 4.00e+0, 4.012e+0
1121, 34.96575, 20.06200, 4.01e+0, 4.016e+0
1122, 35.30403, 20.06200, 4.00e+0, 4.012e+0
1123, 35.64257, 20.06200, 4.00e+0, 4.015e+0
1124, 35.98060, 20.06200, 4.00e+0, 4.008e+0
1125, 36.31887, 20.06200, 4.00e+0, 4.011e+0
1126, 36.65715, 20.06200, 3.97e+0, 4.002e+0
1127, 36.99543, 20.06200, 4.00e+0, 4.009e+0
1128, 37.33372, 20.06200, 4.00e+0, 4.011e+0
1129, 37.67200, 20.06200, 4.00e+0, 4.013e+0
1130, 38.01028, 20.06200, 4.00e+0, 4.008e+0
1131, 38.34908, 20.06200, 3.99e+0, 4.009e+0
1132, 38.68710, 20.06200, 4.00e+0, 4.006e+0
1133, 39.02538, 20.06200, 4.00e+0, 4.011e+0
1134, 39.36418, 20.04600, 4.00e+0, 4.010e+0
1135, 39.70247, 20.06200, 4.00e+0, 4.009e+0
1136, 40.04075, 20.06200, 4.00e+0, 4.013e+0
1137, 40.37903, 20.06200, 4.00e+0, 4.007e+0
1138, 40.71732, 20.06200, 4.00e+0, 4.013e+0
1139, 41.05560, 20.06200, 3.99e+0, 4.008e+0
1140, 41.39387, 20.06200, 4.00e+0, 4.012e+0
1141, 41.73242, 20.04600, 3.99e+0, 4.005e+0
1142, 42.07043, 20.06200, 4.00e+0, 4.014e+0
1143, 42.40898, 20.06200, 3.99e+0, 4.012e+0
1144, 42.74727, 20.06200, 3.99e+0, 4.012e+0
1145, 43.08528, 20.06200, 4.01e+0, 4.015e+0
1146, 43.42435, 20.06200, 4.00e+0, 4.010e+0
1147, 43.76288, 20.06200, 4.00e+0, 4.013e+0
1148, 44.10117, 20.06200, 4.00e+0, 4.013e+0
1149, 44.43945, 20.06200, 4.00e+0, 4.006e+0
1150, 44.77773, 20.06200, 4.00e+0, 4.011e+0
1151, 45.11653, 20.06200, 4.00e+0, 4.010e+0
1152, 45.45482, 20.06200, 4.00e+0, 4.009e+0
1153, 45.79310, 20.06200, 4.00e+0, 4.012e+0
1154, 46.13137, 20.06200, 3.99e+0, 4.008e+0
1155, 46.46992, 20.06200, 4.00e+0, 4.007e+0
1156, 46.80845, 20.06200, 4.00e+0, 4.012e+0
1157, 47.14673, 20.06200, 3.99e+0, 4.012e+0
1158, 47.48502, 20.06200, 4.01e+0, 4.015e+0
1159, 47.82330, 20.04600, 3.99e+0, 4.009e+0
1160, 48.16132, 20.06200, 3.99e+0, 4.005e+0
1161, 48.50012, 20.06200, 4.00e+0, 4.008e+0
1162, 48.83815, 20.07800, 4.00e+0, 4.008e+0
1163, 49.17668, 20.06200, 4.00e+0, 4.008e+0
1164, 49.51497, 20.06200, 3.98e+0, 4.007e+0
1165, 49.85298, 20.06200, 3.99e+0, 4.005e+0
1166, 50.19127, 20.06200, 4.00e+0, 4.015e+0
1167, 50.52982, 20.06200, 3.99e+0, 4.009e+0
1168, 50.86810, 20.06200, 4.00e+0, 4.013e+0
1169, 51.20637, 20.06200, 3.99e+0, 4.011e+0
1170, 51.54465, 20.06200, 4.00e+0, 4.008e+0
1171, 51.88320, 20.06200, 3.98e+0, 4.006e+0
1172, 52.22148, 20.06200, 3.99e+0, 4.011e+0
1173, 52.55977, 20.06200, 4.00e+0, 4.010e+0
1174, 52.89778, 20.06200, 4.00e+0, 4.013e+0
1175, 53.23632, 20.06200, 3.99e+0, 4.007e+0
1176, 53.57460, 20.06200, 4.00e+0, 4.014e+0
1177, 53.91288, 20.06200, 4.00e+0, 4.013e+0
1178, 54.25143, 20.06200, 4.00e+0, 4.006e+0
1179, 54.58970, 20.04600, 4.00e+0, 4.013e+0
1180, 54.92825, 20.06200, 4.00e+0, 4.011e+0
1181, 55.26653, 20.06200, 4.00e+0, 4.012e+0
1182, 55.60482, 20.06200, 4.00e+0, 4.012e+0
1183, 55.94335, 20.06200, 4.01e+0, 4.014e+0
1184, 56.28163, 20.06200, 4.00e+0, 4.009e+0
1185, 56.61992, 20.04600, 4.00e+0, 4.011e+0
1186, 56.95793, 20.06200, 4.00e+0, 4.013e+0
1187, 57.29673, 20.06200, 3.99e+0, 4.009e+0
1188, 57.63502, 20.04600, 4.00e+0, 4.012e+0
1189, 57.97303, 20.06200, 4.00e+0, 4.014e+0
1190, 58.31132, 20.06200, 4.00e+0, 4.009e+0
1191, 58.65012, 20.06200, 4.00e+0, 4.010e+0
1192, 58.98815, 20.07800, 4.00e+0, 4.013e+0
1193, 59.32668, 20.04600, 4.00e+0, 4.012e+0
1194, 59.66470, 20.06200, 4.00e+0, 4.013e+0
1195, 0.00377, 20.06200, 3.99e+0, 4.007e+0
1196, 0.34205, 20.06200, 4.00e+0, 4.014e+0
1197, 0.68033, 20.06200, 4.00e+0, 4.012e+0
1198, 1.01862, 20.06200, 4.00e+0, 4.012e+0
1199, 1.35715, 20.06200, 4.01e+0, 4.013e+0
1200, 1.69543, 20.06200, 4.00e+0, 4.016e+0
1201, 2.03398, 20.06200, 4.00e+0, 4.009e+0
1202, 2.37200, 20.06200, 4.00e+0, 4.012e+0
1203, 2.71028, 20.06200, 3.99e+0, 4.014e+0
1204, 3.04857, 20.06200, 3.99e+0, 4.007e+0
1205, 3.38685, 20.06200, 4.00e+0, 4.009e+0
1206, 3.72512, 20.04600, 4.00e+0, 4.008e+0
1207, 4.06315, 20.06200, 4.00e+0, 4.010e+0
1208, 4.40143, 20.06200, 4.00e+0, 4.010e+0
1209, 4.73970, 20.06200, 4.00e+0, 4.010e+0
1210, 5.07798, 20.06200, 4.00e+0, 4.008e+0
1211, 5.41653, 20.06200, 4.00e+0, 4.009e+0
1212, 5.75455, 20.06200, 4.00e+0, 4.012e+0
1213, 6.09283, 20.06200, 4.00e+0, 4.014e+0
1214, 6.43137, 20.06200, 4.00e+0, 4.008e+0
1215, 6.77043, 20.06200, 4.00e+0, 4.012e+0
1216, 7.10872, 20.06200, 4.00e+0, 4.010e+0
1217, 7.44700, 20.04600, 4.00e+0, 4.010e+0
1218, 7.78502, 20.06200, 3.99e+0, 4.008e+0
1219, 8.12357, 20.06200, 4.00e+0, 4.013e+0
1220, 8.46210, 20.04600, 4.00e+0, 4.011e+0
1221, 8.80065, 20.06200, 4.00e+0, 4.010e+0
1222, 9.13893, 20.06200, 4.00e+0, 4.012e+0
1223, 9.47720, 20.06200, 4.00e+0, 4.009e+0
1224, 9.81523, 20.06200, 4.00e+0, 4.008e+0
1225, 10.15352, 20.06200, 4.00e+0, 4.012e+0
1226, 10.49178, 20.06200, 3.99e+0, 4.013e+0
1227, 10.83007, 20.06200, 3.99e+0, 4.011e+0
1228, 11.16835, 20.06200, 4.00e+0, 4.011e+0
1229, 11.50663, 20.04600, 4.00e+0, 4.009e+0
1230, 11.84518, 20.06200, 4.01e+0, 4.014e+0
1231, 12.18372, 20.06200, 3.99e+0, 4.010e+0
1232, 12.52173, 20.06200, 4.01e+0, 4.014e+0
1233, 12.86002, 20.06200, 3.99e+0, 4.009e+0
1234, 13.19830, 20.06200, 4.01e+0, 4.014e+0
1235, 13.53685, 20.06200, 4.01e+0, 4.017e+0
1236, 13.87512, 20.06200, 4.00e+0, 4.013e+0
1237, 14.21340, 20.06200, 4.00e+0, 4.004e+0
1238, 14.55168, 20.06200, 4.00e+0, 4.010e+0
1239, 14.88970, 20.06200, 4.00e+0, 4.010e+0
1240, 15.22798, 20.06200, 3.99e+0, 4.010e+0
1241, 15.56653, 20.06200, 4.00e+0, 4.014e+0
1242, 15.90482, 20.06200, 4.00e+0, 4.011e+0
1243, 16.24335, 20.06200, 3.99e+0, 4.008e+0
1244, 16.58163, 20.04600, 3.99e+0, 4.009e+0
1245, 16.91965, 20.06200, 4.00e+0, 4.011e+0
1246, 17.25793, 20.06200, 4.00e+0, 4.011e+0
1247, 17.59622, 20.06200, 3.99e+0, 4.009e+0
1248, 17.93450, 20.06200, 4.00e+0, 4.008e+0
1249, 18.27278, 20.06200, 4.01e+0, 4.016e+0
1250, 18.61107, 20.06200, 3.99e+0, 4.013e+0
1251, 18.94987, 20.06200, 4.00e+0, 4.013e+0
1252, 19.28815, 20.06200, 4.00e+0, 4.004e+0
1253, 19.62617, 20.06200, 4.00e+0, 4.013e+0
1254, 19.96445, 20.06200, 4.00e+0, 4.012e+0
1255, 20.30273, 20.06200, 4.00e+0, 4.009e+0
1256, 20.64102, 20.06200, 4.01e+0, 4.011e+0
1257, 20.97928, 20.06200, 4.00e+0, 4.013e+0
1258, 21.31732, 20.06200, 4.00e+0, 4.009e+0
1259, 21.65560, 20.06200, 3.98e+0, 4.005e+0
1260, 21.99387, 20.07800, 4.00e+0, 4.009e+0
1261, 22.33242, 20.04600, 4.00e+0, 4.013e+0
1262, 22.67043, 20.06200, 3.99e+0, 4.007e+0
1263, 23.00872, 20.06200, 3.99e+0, 4.008e+0
1264, 23.34700, 20.06200, 4.00e+0, 4.013e+0
1265, 23.68528, 20.06200, 4.01e+0, 4.013e+0
1266, 24.02357, 20.06200, 4.01e+0, 4.014e+0
1267, 24.36210, 20.06200, 4.00e+0, 4.016e+0
1268, 24.70038, 20.06200, 4.00e+0, 4.013e+0
1269, 25.03867, 20.04600, 4.00e+0, 4.014e+0
1270, 25.37720, 20.06200, 4.00e+0, 4.013e+0
1271, 25.71548, 20.06200, 4.00e+0, 4.011e+0
1272, 26.05377, 20.06200, 4.01e+0, 4.015e+0
1273, 26.39178, 20.06200, 3.99e+0, 4.007e+0
1274, 26.73007, 20.06200, 3.99e+0, 4.005e+0
1275, 27.06835, 20.06200, 3.99e+0, 4.012e+0
1276, 27.40663, 20.06200, 3.99e+0, 4.010e+0
1277, 27.74492, 20.06200, 4.00e+0, 4.011e+0
1278, 28.08320, 20.04600, 4.00e+0, 4.010e+0
1279, 28.42200, 20.06200, 4.00e+0, 4.009e+0
1280, 28.76028, 20.06200, 3.99e+0, 4.003e+0
1281, 29.09908, 20.06200, 3.99e+0, 4.013e+0
1282, 29.43737, 20.04600, 4.00e+0, 4.011e+0
1283, 29.77590, 20.04600, 4.00e+0, 4.010e+0
1284, 30.11393, 20.06200, 4.00e+0, 4.010e+0
1285, 30.45220, 20.06200, 3.99e+0, 4.012e+0
1286, 30.79048, 20.06200, 3.98e+0, 4.014e+0
1287, 31.12877, 20.04600, 3.99e+0, 4.009e+0
1288, 31.46678, 20.06200, 4.00e+0, 4.007e+0
1289, 31.80507, 20.06200, 4.00e+0, 4.008e+0
1290, 32.14335, 20.06200, 4.00e+0, 4.013e+0
1291, 32.48163, 20.06200, 4.01e+0, 4.013e+0
1292, 32.82043, 20.06200, 4.00e+0, 4.013e+0
1293, 33.15872, 20.06200, 4.00e+0, 4.009e+0
1294, 33.49700, 20.06200, 4.00e+0, 4.009e+0
1295, 33.83528, 20.06200, 4.00e+0, 4.013e+0
1296, 34.17357, 20.06200, 4.00e+0, 4.012e+0
1297, 34.51185, 20.06200, 4.00e+0, 4.009e+0
1298, 34.85012, 20.06200, 3.99e+0, 4.009e+0
1299, 35.18840, 20.06200, 4.00e+0, 4.006e+0
1300, 35.52668, 20.06200, 3.99e+0, 4.006e+0
1301, 35.86497, 20.06200, 4.00e+0, 4.010e+0
1302, 36.20352, 20.06200, 4.00e+0, 4.010e+0
1303, 36.54205, 20.06200, 3.99e+0, 4.010e+0
1304, 36.88033, 20.04600, 4.00e+0, 4.014e+0
1305, 37.21835, 20.06200, 4.00e+0, 4.011e+0
1306, 37.55663, 20.06200, 3.99e+0, 4.009e+0
1307, 37.89492, 20.06200, 3.99e+0, 4.009e+0
1308, 38.23320, 20.04600, 4.00e+0, 4.009e+0
1309, 38.57357, 20.06200, 4.00e+0, 4.009e+0
1310, 38.91185, 20.06200, 3.99e+0, 4.010e+0
1311, 39.25038, 20.06200, 4.00e+0, 4.011e+0
1312, 39.58867, 20.06200, 4.00e+0, 4.011e+0
1313, 39.92695, 20.04600, 3.99e+0, 4.010e+0
1314, 40.26497, 20.06200, 4.00e+0, 4.009e+0
1315, 40.60377, 20.06200, 4.00e+0, 4.013e+0
1316, 40.94205, 20.04600, 3.99e+0, 4.011e+0
1317, 41.28007, 20.06200, 3.99e+0, 4.005e+0
1318, 41.61835, 20.06200, 4.00e+0, 4.012e+0
1319, 41.95663, 20.06200, 4.00e+0, 4.010e+0
1320, 42.29492, 20.06200, 3.99e+0, 4.013e+0
1321, 42.63345, 20.06200, 4.00e+0, 4.016e+0
1322, 42.97173, 20.06200, 3.99e+0, 4.006e+0
1323, 43.31002, 20.06200, 4.00e+0, 4.010e+0
1324, 43.64830, 20.06200, 4.00e+0, 4.013e+0
1325, 43.98658, 20.06200, 4.00e+0, 4.009e+0
1326, 44.32487, 20.06200, 4.00e+0, 4.008e+0
1327, 44.66315, 20.06200, 4.01e+0, 4.015e+0
1328, 45.00143, 20.06200, 4.00e+0, 4.011e+0
1329, 45.33970, 20.06200, 4.00e+0, 4.013e+0
1330, 45.67798, 20.06200, 4.00e+0, 4.011e+0
1331, 46.01653, 20.06200, 3.99e+0, 4.010e+0
1332, 46.35482, 20.06200, 3.99e+0, 4.009e+0
1333, 46.69283, 20.06200, 3.99e+0, 4.009e+0
1334, 47.03137, 20.06200, 3.99e+0, 4.005e+0
1335, 47.36965, 20.04600, 3.99e+0, 4.007e+0
1336, 47.70768, 20.06200, 3.99e+0, 4.010e+0
1337, 48.04595, 20.06200, 3.98e+0, 4.006e+0
1338, 48.38423, 20.06200, 3.99e+0, 4.009e+0
1339, 48.72252, 20.06200, 4.00e+0, 4.012e+0
1340, 49.06080, 20.06200, 4.00e+0, 4.013e+0
1341, 49.39935, 20.06200, 3.99e+0, 4.013e+0
1342, 49.73762, 20.06200, 4.00e+0, 4.009e+0
1343, 50.07590, 20.06200, 4.00e+0, 4.011e+0
1344, 50.41418, 20.06200, 4.00e+0, 4.010e+0
1345, 50.75247, 20.06200, 4.00e+0, 4.010e+0
1346, 51.09102, 20.06200, 4.00e+0, 4.007e+0
1347, 51.42928, 20.04600, 4.00e+0, 4.009e+0
1348, 51.76732, 20.06200, 4.00e+0, 4.014e+0
1349, 52.10560, 20.06200, 4.00e+0, 4.013e+0
1350, 52.44387, 20.06200, 3.99e+0, 4.011e+0
1351, 52.78215, 20.06200, 3.98e+0, 4.003e+0
1352, 53.12043, 20.04600, 3.99e+0, 4.006e+0
1353, 53.45845, 20.06200, 4.01e+0, 4.013e+0
1354, 53.79673, 20.06200, 4.00e+0, 4.013e+0
1355, 54.13502, 20.06200, 3.99e+0, 4.006e+0
1356, 54.47330, 20.04600, 4.00e+0, 4.011e+0
1357, 54.81132, 20.06200, 3.99e+0, 4.007e+0
1358, 55.15012, 20.06200, 4.00e+0, 4.009e+0
1359, 55.48840, 20.07800, 4.00e+0, 4.007e+0
1360, 55.82720, 20.04600, 4.00e+0, 4.007e+0
1361, 56.16523, 20.06200, 3.99e+0, 4.008e+0
1362, 56.50377, 20.04600, 4.00e+0, 4.012e+0
1363, 56.84178, 20.06200, 3.99e+0, 4.013e+0
1364, 57.18007, 20.06200, 4.00e+0, 4.014e+0
1365, 57.51835, 20.06200, 4.00e+0, 4.008e+0
1366, 57.85663, 20.06200, 3.99e+0, 4.008e+0
1367, 58.19492, 20.06200, 4.00e+0, 4.009e+0
1368, 58.53320, 20.04600, 3.99e+0, 4.009e+0
1369, 58.87122, 20.06200, 3.99e+0, 4.007e+0
1370, 59.20977, 20.06200, 4.00e+0, 4.009e+0
1371, 59.54830, 20.06200, 3.99e+0, 4.010e+0
1372, 59.88658, 20.06200, 3.99e+0, 4.009e+0
1373, 0.22487, 20.06200, 3.99e+0, 4.008e+0
1374, 0.56340, 20.06200, 4.00e+0, 4.009e+0
1375, 0.90168, 20.06200, 4.00e+0, 4.008e+0
1376, 1.23997, 20.06200, 3.98e+0, 4.006e+0
1377, 1.57825, 20.06200, 3.99e+0, 4.004e+0
1378, 1.91678, 20.06200, 4.00e+0, 4.009e+0
1379, 2.25585, 20.06200, 4.00e+0, 4.011e+0
1380, 2.59413, 20.06200, 3.98e+0, 4.006e+0
